participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,objects_uid
P28,P28_06,take black pepper,00:09:06.60,00:09:07.41,32796,32844,take,0,pepper:black,46,['pepper:black'],[46],"[343975,344339,344909]"
P28,P28_06,put paprika in tray,00:09:07.40,00:09:11.19,32844,33071,put,1,paprika,231,['paprika'],[231],"[343976,343977,343978,343979,343980,343981,343982,343983,344340,344341,344342,344343,344344,344345,344346,344347,344910,344911,344912,344913,344914,344915,344916,344917]"
P28,P28_06,open black pepper,00:09:08.00,00:09:08.65,32880,32919,open,2,pepper:black,46,['pepper:black'],[46],"[343977,343978,344341,344342,344911,344912]"
P28,P28_06,put black pepper in tray,00:09:08.66,00:09:26.74,32919,34004,put,1,pepper:black,46,['pepper:black'],[46],"[343979,343980,343981,343982,343983,343984,343985,343986,343987,343988,343989,343990,343991,343992,343993,343994,343995,343996,343997,343998,343999,344000,344001,344002,344003,344004,344005,344006,344007,344008,344009,344010,344011,344012,344013,344014,344343,344344,344345,344346,344347,344348,344349,344350,344351,344352,344353,344354,344355,344356,344357,344358,344359,344360,344361,344362,344363,344364,344365,344366,344367,344368,344369,344370,344371,344372,344373,344374,344375,344376,344377,344378,344913,344914,344915,344916,344917,344918,344919,344920,344921,344922,344923,344924,344925,344926,344927,344928,344929,344930,344931,344932,344933,344934,344935,344936,344937,344938,344939,344940,344941,344942,344943,344944,344945,344946,344947,344948]"
P28,P28_06,continue putting paprika in tray,00:09:11.81,00:09:30.27,33108,34216,put,1,paprika,231,['paprika'],[231],"[343985,343986,343987,343988,343989,343990,343991,343992,343993,343994,343995,343996,343997,343998,343999,344000,344001,344002,344003,344004,344005,344006,344007,344008,344009,344010,344011,344012,344013,344014,344015,344016,344017,344018,344019,344020,344021,344349,344350,344351,344352,344353,344354,344355,344356,344357,344358,344359,344360,344361,344362,344363,344364,344365,344366,344367,344368,344369,344370,344371,344372,344373,344374,344375,344376,344377,344378,344379,344380,344919,344920,344921,344922,344923,344924,344925,344926,344927,344928,344929,344930,344931,344932,344933,344934,344935,344936,344937,344938,344939,344940,344941,344942,344943,344944,344945,344946,344947,344948,344949,344950,344951,344952,344953,344954,344955,345040,345041]"
P28,P28_06,put down paprika,00:09:30.05,00:09:32.52,34203,34351,put-down,1,paprika,231,['paprika'],[231],"[344022,344023,344024,344025,344026,344956,344957,344958,344959,344960,345042,345043,345044,345045,345046]"
P28,P28_06,take turmeric,00:09:32.49,00:09:33.69,34349,34421,take,0,turmeric,227,['turmeric'],[227],"[344026,344027,344028,344960,344961,344962,345046,345047,345048]"
P28,P28_06,take paprika,00:09:32.73,00:09:33.49,34363,34409,take,0,paprika,231,['paprika'],[231],"[344027,344961,345047]"
P28,P28_06,open turmeric,00:09:33.78,00:09:34.29,34426,34457,open,2,turmeric,227,['turmeric'],[227],"[344029,344963,345049]"
P28,P28_06,put turmeric in tray,00:09:33.79,00:09:44.78,34427,35086,put,1,turmeric,227,['turmeric'],[227],"[344029,344963,344964,344965,344966,344967,344968,344969,344970,344971,344972,344973,344974,344975,344976,344977,344978,344979,344980,344981,344982,344983,344984,345049,345050,345051,345052,345053,345054,345055,345056,345057,345058,345059,345060,345061,345062,345063,345064,345065,345066,345067,345068,345069,345070]"
P28,P28_06,close turmeric,00:09:44.88,00:09:45.42,35092,35125,close,3,turmeric,227,['turmeric'],[227],"[343441,344985,345071]"
P28,P28_06,put down turmeric,00:09:45.52,00:09:46.38,35131,35182,put-down,1,turmeric,227,['turmeric'],[227],"[343442,343443,344986,345072,345073]"
P28,P28_06,open cupboard,00:09:47.15,00:09:47.93,35229,35275,open,2,cupboard,8,['cupboard'],[8],[343446]
P28,P28_06,put stuff in cupboard,00:09:48.49,00:09:53.15,35309,35589,put,1,cupboard,8,['cupboard'],"[8, 8]","[343448,343449,343450,343451,343452,343453,343454,343455,343456,343457,343794,343795,343796,343797,343798]"
P28,P28_06,take oil,00:09:53.25,00:09:54.71,35595,35682,take,0,oil,24,['oil'],[24],"[343458,343459,343460,343799,343800,343801]"
P28,P28_06,put oil in cupboard,00:09:54.21,00:09:56.17,35652,35770,put,1,oil,24,"['oil', 'cupboard']","[24, 8]","[343460,343461,343462,343463,343801,343802,343803,343804,344504,344505]"
P28,P28_06,take spoon,00:09:57.95,00:10:01.07,35877,36064,take,0,spoon,7,['spoon'],[7],"[344509,344510,344511,344512,344513,344514,344515,345217,345218,345219,345220,345221,345222]"
P28,P28_06,mix vegetables,00:10:01.26,00:10:06.63,36075,36397,mix,6,vegetable,90,['vegetable'],[90],"[344516,345223,345224,345225,345226,345227,345228,345229,345230,345231,345232,345233]"
P28,P28_06,continue mixing vegetables,00:10:06.24,00:10:27.91,36374,37674,mix,6,vegetable,90,['vegetable'],[90],"[345233,345234,345235,345236,345237,345238,345239,345240,345241,345242,345243,345244,345245,345246,345247,345248,345249,345250,345251,345252,345253,345254,345255,345256,345257,345258,345259,345260,345261,345262,345263,345264,345265,345266,345267,345268,345269,345270,345271,345272,345273,345274,345275]"
P28,P28_06,continue mixing vegetables,00:10:14.55,00:10:32.77,36873,37966,mix,6,vegetable,90,['vegetable'],[90],"[345250,345251,345252,345253,345254,345255,345256,345257,345258,345259,345260,345261,345262,345263,345264,345265,345266,345267,345268,345269,345270,345271,345272,345273,345274,345275,345276,345277,345278,345279,345280,345281,345282,345283,345284,345285]"
P28,P28_06,continue mixing vegetables,00:10:15.32,00:10:23.96,36919,37437,mix,6,vegetable,90,['vegetable'],[90],"[345251,345252,345253,345254,345255,345256,345257,345258,345259,345260,345261,345262,345263,345264,345265,345266,345267]"
P28,P28_06,continue mixing vegetables,00:10:24.06,00:10:42.98,37443,38578,mix,6,vegetable,90,['vegetable'],[90],"[345269,345270,345271,345272,345273,345274,345275,345276,345277,345278,345279,345280,345281,345282,345283,345284,345285,345286,345287,345288,345289,345290,345291,345292,345293,345294,345295,345296,345297,345298,345299,345300,345301,345302,345303,345304,345305]"
P28,P28_06,continue mixing vegetables,00:10:43.08,00:11:24.33,38584,41059,mix,6,vegetable,90,['vegetable'],[90],"[344517,344518,344519,344520,344602,344603,345307,345308,345309,345310,345311,345312,345313,345314,345315,345316,345317,345318,345319,345320,345321,345322,345323,345324,345325,345326,345327,345328,345329,345330,345331,345332,345333,345334,345335,345336,345337,345338,345339,345340,345341,345342,345343,345344,345345,345346,345347,345348,345349,345350,345351,345352,345353,345354,345355,345356,345357,345358,345359,345360,345361,345362,345363,345364,345365,345366,345367,345368,345369,345370,345371,345372,345373,345374,345375,345376,345377,345378,345379,345380,345381,345382,345383,345384,345385,345386,345387,345388]"
P28,P28_06,put down spoon,00:11:25.43,00:11:26.30,41125,41178,put-down,1,spoon,7,['spoon'],[7],"[344523,344524,344606,344607]"
P28,P28_06,turn on tap,00:11:26.28,00:11:27.72,41176,41263,turn-on,12,tap,3,['tap'],[3],"[344525,344526,344608,344609,344610]"
P28,P28_06,wash hands,00:11:27.63,00:11:30.38,41257,41422,wash,4,hand,12,['hand'],[12],"[344611,344612,344613,344614,344615]"
P28,P28_06,turn off tap,00:11:30.47,00:11:31.98,41428,41518,turn-off,15,tap,3,['tap'],[3],"[344616,344617,344618,344700,344701]"
P28,P28_06,take towel,00:11:33.43,00:11:34.18,41605,41650,take,0,towel,65,['towel'],[65],"[344705,344706]"
P28,P28_06,wipe hands,00:11:34.28,00:11:38.03,41656,41881,wipe,4,hand,12,['hand'],[12],"[343807,343808,344707]"
P28,P28_06,open oven,00:11:39.79,00:11:40.96,41987,42057,open,2,oven,56,['oven'],[56],"[343602,343603,343812,343813]"
P28,P28_06,take oven glove,00:11:41.96,00:11:44.13,42117,42247,take,0,glove:oven,85,['glove:oven'],[85],"[343606,343607,343608,343609,343610,343816,343817,343818,343819,343820,344321,344322,344323]"
P28,P28_06,take out grill,00:11:44.50,00:11:45.56,42270,42333,take-out,10,grill,142,['grill'],[142],"[343611,343612,343821,343822,344324,344325,344326]"
P28,P28_06,put grill in the lower part,00:11:45.58,00:11:47.32,42334,42439,put,1,grill,142,"['grill', 'part:lower']","[142, 292]","[343613,343614,343615,343823,343824,343825,344327,344328,344329,344987,344988]"
P28,P28_06,put down oven glove,00:11:48.51,00:11:49.44,42510,42566,put-down,1,glove:oven,85,['glove:oven'],[85],"[343618,343619,343828,343829,344991,344992]"
P28,P28_06,take tray,00:11:49.54,00:11:51.78,42572,42706,take,0,tray,63,['tray'],[63],"[343621,343831,343832,343833,343834,344994,344995,344996,344997]"
P28,P28_06,put tray in oven,00:11:51.88,00:11:59.03,42712,43141,put,1,oven,56,['oven'],[56],"[343835,343836,343837,343838,343839,343840,343841,343842,343843,343844,343845,343846,343847,343848,343849,344998,344999,345000,345001,345002,345003,345004,345005,345006,345007,345008,345009,345010,345011,345012]"
P28,P28_06,close oven,00:11:59.13,00:12:01.24,43147,43274,close,3,oven,56,['oven'],[56],"[343622,343850,343851,343852,343853,345013]"
P28,P28_06,take oven glove,00:12:03.29,00:12:04.46,43397,43467,take,0,glove:oven,85,['glove:oven'],[85],"[343627,343628,343858,343859]"
P28,P28_06,put down oven glove,00:12:04.56,00:12:08.02,43473,43681,put-down,1,glove:oven,85,['glove:oven'],[85],"[343630,343631,343632,343633,343634,343635,343636,343861,343862,343863,343864,343865,343866,343867]"
P28,P28_07,take spoon,00:00:02.58,00:00:03.13,154,187,take,0,spoon,7,['spoon'],[7],[345661]
P28,P28_07,put down spoon,00:00:04.70,00:00:05.68,282,340,put-down,1,spoon,7,['spoon'],[7],"[345581,345582,345610,345611,345665,345666]"
P28,P28_07,take oven glove,00:00:05.56,00:00:06.72,333,403,take,0,glove:oven,85,['glove:oven'],[85],"[345583,345584,345612,345613,345667,345668]"
P28,P28_07,open oven,00:00:07.71,00:00:08.49,462,509,open,2,oven,56,['oven'],[56],"[345587,345616]"
P28,P28_07,take out tray,00:00:11.98,00:00:15.16,718,909,take-out,10,tray,63,['tray'],[63],"[345695,345696,345697,345698,345699,345700,345701]"
P28,P28_07,take spoon,00:00:22.15,00:00:22.90,1329,1374,take,0,spoon,7,['spoon'],[7],"[345393,345674]"
P28,P28_07,stir food,00:00:23.99,00:00:30.73,1439,1843,stir,6,food,37,['food'],[37],"[345396,345397,345398,345399,345400,345401,345402,345403,345404,345405,345406,345407,345408,345409,345677]"
P28,P28_07,continue stirring food,00:00:30.69,00:00:41.80,1841,2508,stir,6,food,37,['food'],[37],"[345410,345411,345412,345413,345414,345415,345416,345417,345418,345419,345420,345421,345422,345423,345424,345425,345426,345427,345428,345429,345430,345431]"
P28,P28_07,continue stirring food,00:00:40.98,00:00:54.09,2458,3245,stir,6,food,37,['food'],[37],"[345430,345431,345432,345433,345434,345435,345436,345437,345438,345439,345440,345441,345442,345443,345444,345445,345446,345447,345448,345449,345450,345451,345452,345453,345454,345455,345456]"
P28,P28_07,continue stirring food,00:00:56.93,00:01:54.33,3415,6859,stir,6,food,37,['food'],[37],"[345462,345463,345464,345465,345466,345467,345468,345469,345470,345471,345472,345473,345474,345475,345476,345477,345478,345479,345480,345481,345482,345483,345484,345485,345486,345487,345488,345489,345490,345491,345492,345493,345494,345495,345496,345497,345498,345499,345500,345501,345502,345503,345504,345505,345506,345507,345508,345509,345510,345511,345512,345513,345514,345515,345516,345517,345518,345519,345520,345521,345522,345523,345524,345525,345526,345527,345528,345529,345530,345531,345532,345533,345534,345535,345536,345537,345538,345539,345540,345541,345542,345543,345544,345545,345546,345547,345548,345549,345550,345551,345552,345553,345554,345555,345556,345557,345558,345559,345560,345561,345562,345563,345564,345565,345566,345567,345568,345569,345570,345571,345572,345573,345574,345575,345620,345621,345622,345623,345624,345625,345626,345705,345706,345707,345708,345709,345710,345711]"
P28,P28_07,continue stirring food,00:01:06.34,00:01:07.21,3980,4032,stir,6,food,37,['food'],[37],"[345481,345482]"
P28,P28_07,continue stirring food,00:01:07.84,00:01:24.28,4070,5056,stir,6,food,37,['food'],[37],"[345484,345485,345486,345487,345488,345489,345490,345491,345492,345493,345494,345495,345496,345497,345498,345499,345500,345501,345502,345503,345504,345505,345506,345507,345508,345509,345510,345511,345512,345513,345514,345515]"
P28,P28_07,put tray in oven,00:01:53.40,00:01:55.66,6804,6939,put,1,oven,56,['oven'],[56],"[345574,345575,345576,345577,345578,345625,345626,345627,345628,345629,345710,345711,345712,345713,345714]"
P28,P28_07,close oven,00:01:57.41,00:01:58.74,7044,7124,close,3,oven,56,['oven'],[56],"[345633,345634,345635,345681,345682,345683]"
P28,P28_07,put down spoon,00:01:58.48,00:02:01.37,7108,7282,put-down,1,spoon,7,['spoon'],[7],"[345588,345589,345590,345591,345592,345635,345636,345637,345638,345639,345640,345683,345684,345685,345686,345687,345688]"
P28,P28_07,put down oven glove,00:02:01.59,00:02:07.26,7295,7635,put-down,1,glove:oven,85,['glove:oven'],[85],"[345594,345595,345596,345597,345598,345599,345600,345601,345602,345603,345604,345642,345643,345644,345645,345646,345647,345648,345649,345650,345651,345652,345690,345691]"
P28,P28_08,take ladle,00:00:02.16,00:00:03.81,129,228,take,0,ladle,109,['ladle'],[109],"[346062,346063,346064]"
P28,P28_08,put down ladle,00:00:04.54,00:00:06.21,272,372,put-down,1,ladle,109,['ladle'],[109],"[346067,346068,346069,346500,346501,346502]"
P28,P28_08,turn on tap,00:00:06.84,00:00:09.20,410,552,turn-on,12,tap,3,['tap'],[3],"[345718,345719,345720,345721,346071,346072,346504,346505,346506,346507,346508]"
P28,P28_08,rinse chopping board,00:00:09.56,00:00:13.54,573,812,rinse,4,board:chopping,19,['board:chopping'],[19],"[345723,345724,345725,345726,345727,345728,345729,345730,346424,346425,346426,346427,346510,346511]"
P28,P28_08,put down chopping board,00:00:13.64,00:00:14.55,818,873,put-down,1,board:chopping,19,['board:chopping'],[19],"[345731,345732,346428,346429]"
P28,P28_08,rinse strainer,00:00:14.51,00:00:23.49,870,1409,rinse,4,strainer,132,['strainer'],[132],"[345732,345733,345734,345735,346429,346430,346431,346432,346433,346434,346435,346436,346437,346438,346439,346440,346441,346442,346443,346444,346445,346446]"
P28,P28_08,turn off tap,00:00:30.37,00:00:30.99,1822,1859,turn-off,15,tap,3,['tap'],[3],"[346239,346517]"
P28,P28_08,take sponge,00:00:32.15,00:00:32.83,1929,1969,take,0,sponge,21,['sponge'],[21],"[345904,346243,346645]"
P28,P28_08,put dish washing liquid in sponge,00:00:33.99,00:00:35.77,2039,2146,put,1,dish,4,"['dish', 'liquid:washing', 'sponge']","[4, 70, 21]","[345907,345908,345909,345910,346111,346112,346113,346114,346246,346247,346248,346249,346648,346649,346650,346651]"
P28,P28_08,put down dish washing liquid,00:00:35.82,00:00:36.79,2149,2207,put-down,1,dish,4,"['dish', 'liquid:washing']","[4, 70]","[345911,345912,346115,346116,346250,346251,346652,346653]"
P28,P28_08,soak sponge,00:00:38.71,00:00:39.50,2322,2370,soak,52,sponge,21,['sponge'],[21],[346256]
P28,P28_08,wash strainer,00:00:40.62,00:00:55.72,2437,3343,wash,4,strainer,132,['strainer'],[132],"[346260,346261,346262,346453,346454,346455,346456,346457,346458,346459,346460,346461,346462,346463,346464,346465,346466,346467,346468,346469,346470,346471,346472,346473,346474,346475,346476,346477,346478,346479,346480,346481,346482]"
P28,P28_08,put down strainer,00:00:55.57,00:00:56.90,3334,3414,put-down,1,strainer,132,['strainer'],[132],"[346263,346264,346483,346484]"
P28,P28_08,put down sponge,00:00:56.91,00:00:57.92,3414,3475,put-down,1,sponge,21,['sponge'],[21],"[346265,346266,346485,346486,346521,346522]"
P28,P28_08,turn on tap,00:00:59.35,00:01:00.80,3561,3648,turn-on,12,tap,3,['tap'],[3],"[346490,346491,346492,346526,346527,346528]"
P28,P28_08,rinse strainer,00:01:00.85,00:01:11.08,3651,4264,rinse,4,strainer,132,['strainer'],[132],"[345930,345931,345978,346128,346493,346494,346495,346496,346497,346529,346530,346531,346532,346533,346534,346535,346536,346537,346538]"
P28,P28_08,turn off tap,00:01:10.49,00:01:11.77,4229,4306,turn-off,15,tap,3,['tap'],[3],"[345930,345931,345932,345978,345979,346128,346129,346537,346538,346539]"
P28,P28_08,put strainer in drainer,00:01:13.07,00:01:15.02,4384,4501,put,1,strainer,132,"['strainer', 'drainer']","[132, 61]","[345936,345937,345938,345939,345983,345984,345985,345986,346133,346134,346135,346136,346270]"
P28,P28_08,put peeler and knife in drainer,00:01:13.11,00:01:14.00,4386,4440,put,1,peeler,86,"['peeler', 'knife', 'drainer']","[86, 5, 61]","[345936,345983,346133]"
P28,P28_08,take sponge,00:01:16.58,00:01:18.16,4594,4689,take,0,sponge,21,['sponge'],[21],"[346137,346138,346139,346274,346275,346276]"
P28,P28_08,take sponge,00:01:16.72,00:01:18.15,4603,4689,take,0,sponge,21,['sponge'],[21],"[346137,346138,346139,346274,346275,346276]"
P28,P28_08,wash peeler,00:01:18.48,00:01:23.72,4708,5023,wash,4,peeler,86,['peeler'],[86],"[346073,346140,346141,346142,346143,346144,346145,346146,346147,346148,346149,346150,346277,346278,346279,346280,346281]"
P28,P28_08,soak sponge,00:01:18.62,00:01:19.47,4717,4768,soak,52,sponge,21,['sponge'],[21],"[346141,346278]"
P28,P28_08,take knife,00:01:23.67,00:01:24.79,5020,5087,take,0,knife,5,['knife'],[5],"[346074,346075,346151,346152]"
P28,P28_08,wash knife,00:01:24.68,00:01:28.66,5080,5319,wash,4,knife,5,['knife'],[5],"[346076,346077,346078,346079,346080,346081,346082,346083,346153,346282,346283,346284,346285,346286,346287,346542,346543]"
P28,P28_08,wash ladle,00:01:25.29,00:01:28.41,5117,5304,wash,4,ladle,109,['ladle'],[109],"[346077,346078,346079,346080,346081,346082,346282,346283,346284,346285,346286,346542]"
P28,P28_08,put down sponge,00:01:28.61,00:01:30.17,5316,5410,put-down,1,sponge,21,['sponge'],[21],"[346084,346085,346086,346154,346155,346288,346289,346290,346544,346545,346546]"
P28,P28_08,put down sponge,00:01:29.53,00:01:30.39,5371,5423,put-down,1,sponge,21,['sponge'],[21],"[346085,346086,346154,346155,346289,346290,346545,346546]"
P28,P28_08,turn on tap,00:01:30.16,00:01:31.28,5409,5476,turn-on,12,tap,3,['tap'],[3],"[345987,345988,346087,346088,346156,346157,346291,346292,346547,346548]"
